id,adr_eur,is_canceled
64780,62.0,1
51684,130.0,1
88114,100.0,0
53894,96.3,1
97453,149.0,0
26150,119.7,1
116503,80.1,0
113397,140.0,0
53468,89.1,1
41477,60.0,0
37124,80.0,0
39716,253.8,0
76845,76.5,0
60599,68.0,1
103130,79.2,0
75456,62.0,1
15558,101.65,0
113962,99.0,0
14856,34.0,1
99700,115.0,0
56507,62.0,1
103952,65.0,0
62310,67.0,1
19248,30.0,0
100161,76.46,0
53958,114.3,1
32185,55.0,0
91391,95.58,0
91466,126.9,0
40438,94.5,1
35084,80.0,0
37332,65.0,0
102790,64.67,0
3840,43.0,1
97271,110.0,0
96518,87.3,0
85599,127.0,0
12648,175.0,1
34909,110.0,0
36731,72.0,0
103990,93.36,0
106162,75.0,0
100022,99.67,0
55278,103.5,1
118666,80.1,0
71643,196.67,1
98395,185.0,0
64035,74.8,1
48117,80.0,1
115531,138.0,0
87779,85.0,0
91856,65.0,0
48063,73.95,1
15371,154.0,0
10010,37.8,1
10596,82.0,1
74843,55.0,1
72923,12.0,1
14944,135.6,1
31886,30.0,0
31713,71.0,0
56526,90.0,1
68963,12.0,1
153,98.4,0
38118,100.18,0
26916,215.0,0
113055,89.1,0
101791,68.0,0
78299,67.0,0
14104,148.14,0
77920,100.0,1
119206,104.0,0
60288,62.8,1
107017,79.2,0
104171,75.0,0
53240,140.0,1
22376,36.96,0
47905,81.86,1
12640,242.75,1
80989,65.0,1
15444,85.5,0
41519,75.0,0
11076,60.0,1
24875,69.17,0
20673,55.0,0
64802,79.2,1
87677,95.0,0
80489,90.0,1
108737,142.2,0
17256,78.5,1
106826,0.0,0
40889,62.0,0
42228,123.5,0
1627,79.5,0
67097,115.0,1
117922,160.0,0
28675,73.0,0
21614,58.0,0
78806,100.0,0
103643,80.0,0
23964,47.0,0
37305,167.0,0
42920,100.0,1
96260,140.0,0
28338,116.1,0
106045,99.2,0
63685,95.0,1
77024,108.0,1
67086,130.5,1
35985,54.71,0
99701,190.8,0
66608,90.0,1
34479,70.0,0
116944,126.67,0
73813,62.8,1
22007,34.4,0
27023,142.68,0
99349,159.0,0
115357,150.0,0
73765,62.8,1
60541,107.64,1
18621,0.0,0
75072,62.0,1
91852,95.0,0
7435,205.67,1
20656,98.0,0
78218,120.0,0
26170,187.57,0
84295,83.9,0
11975,115.5,1
14899,55.68,1
15540,191.0,0
3116,69.0,0
116643,114.9,0
63897,74.8,1
39272,154.38,0
87138,80.39,0
38751,194.0,0
33527,39.8,0
84743,59.4,0
29165,85.0,0
24383,135.0,0
12685,270.0,1
100926,75.92,0
17117,87.07,0
29179,40.0,0
105625,88.4,0
61000,90.0,1
112505,126.0,0
66182,95.0,1
4177,39.0,1
48126,80.0,1
118640,125.0,0
95300,170.1,0
14753,33.3,1
97077,95.0,0
59510,96.3,1
15692,153.0,0
85453,70.33,0
6654,76.0,0
41445,75.0,0
42855,50.0,0
1749,58.05,0
55997,174.3,1
27978,151.0,0
84042,78.3,0
13986,30.0,0
59271,104.4,1
13499,154.08,1
45768,70.0,1
103240,81.6,0
73793,62.8,1
22786,75.0,0
67420,100.0,1
100037,114.28,0
83520,77.0,0
31580,305.0,0
24370,40.0,0
114462,128.0,0
102736,93.6,0
96240,116.1,0
36990,120.0,0
71099,120.0,1
22229,103.0,0
14437,14.0,0
14378,110.7,0
52369,62.8,1
76392,87.0,0
104531,82.88,0
47808,97.67,1
73754,62.8,1
87084,90.0,0
118000,240.0,0
105990,78.0,0
31111,52.4,0
87948,90.95,0
83820,81.0,0
106850,79.2,0
1620,98.0,0
80933,62.0,0
26635,283.0,0
109779,119.7,0
24378,150.0,0
73667,139.0,1
79272,109.0,0
96544,85.5,0
107558,118.0,0
40856,94.5,0
65895,121.1,1
110702,99.0,0
93359,105.3,0
118274,95.0,0
59338,62.0,1
84564,81.0,0
71195,149.7,1
60286,62.8,1
116225,190.0,0
41611,0.0,0
81480,75.0,0
69618,130.0,1
73490,139.5,1
3829,57.6,1
111965,134.5,0
79734,67.5,0
56637,120.0,1
67313,130.0,1
30359,86.0,0
75055,62.0,1
115095,98.1,0
68139,95.0,1
6538,99.0,1
99671,90.0,0
82639,80.0,0
27217,0.0,0
106339,95.4,0
1166,150.53,1
17696,41.98,0
26703,165.0,0
36871,56.7,0
44077,90.6,0
19919,26.0,0
62839,80.0,1
31551,79.97,0
14605,77.0,0
103070,108.67,0
53102,130.0,1
68055,189.0,1
3129,73.0,1
48161,76.5,0
93182,190.29,0
57803,95.4,1
94496,139.0,0
59247,163.63,0
69091,153.9,1
93810,65.0,0
85446,85.67,0
61656,62.8,1
89270,103.5,0
100649,129.0,0
14553,64.0,0
113646,144.0,0
16246,107.0,0
110449,135.0,0
28639,74.75,0
112569,91.5,0
116054,122.4,0
47222,128.29,1
57011,120.0,1
63246,88.0,1
53166,117.18,1
106397,68.07,0
52378,115.2,0
106615,108.0,0
45395,75.33,0
57319,95.4,0
53926,150.3,1
50728,116.1,1
18596,67.0,1
739,145.0,0
21369,40.0,0
75991,101.5,1
85511,95.0,0
102893,103.7,0
105808,75.0,0
113781,153.13,0
82337,62.64,0
4480,80.0,1
45905,0.0,0
36088,80.0,0
110465,90.0,0
39588,268.3,0
33705,48.0,0
15781,120.6,0
84703,65.8,0
52840,189.9,1
33113,128.0,0
1859,81.6,0
95307,228.33,0
87446,108.8,0
102586,72.07,0
85545,107.0,0
17950,27.0,0
33245,30.0,0
87429,91.9,0
17203,43.78,0
23596,53.01,0
79407,70.0,1
79135,130.0,0
87888,96.3,0
81482,0.0,0
65483,95.0,1
90646,109.0,0
21311,48.0,0
73280,140.0,1
15702,80.0,1
49534,65.0,1
77671,145.0,0
109294,85.0,0
61153,89.89,1
60607,51.4,1
45077,101.5,1
36642,45.2,0
107694,103.0,0
28923,81.0,0
107677,153.0,0
21316,40.0,0
21866,54.71,0
94622,176.25,0
107991,75.0,0
15703,80.0,1
36494,78.5,0
54812,135.9,1
97523,168.3,0
116926,159.0,0
41486,75.0,0
63162,60.0,1
78716,65.0,0
4683,43.0,1
28558,46.0,0
33246,48.0,0
7572,160.0,1
106970,107.05,0
100125,120.0,0
27133,243.0,0
98511,87.0,0
31927,30.0,0
52898,120.0,1
102344,115.55,0
114814,122.4,0
13287,212.0,1
9778,51.5,1
10431,30.0,1
88082,65.0,0
21583,48.0,0
61097,52.0,1
69705,120.0,1
18539,59.0,0
67214,90.0,1
78277,85.5,0
83518,82.8,0
43678,106.0,0
101039,116.67,0
106240,67.76,0
27109,179.0,0
81476,0.0,0
103613,65.0,0
83906,102.0,0
108557,95.0,0
13314,231.84,1
9894,8.0,1
5954,52.2,1
5927,46.75,0
118929,122.4,0
6009,105.0,1
59762,110.0,1
21503,43.0,0
41169,87.0,0
21951,50.0,0
95463,125.1,0
55138,105.3,1
26351,182.75,0
39648,157.28,0
115353,163.2,0
32682,35.0,1
36934,67.5,0
95069,130.5,0
49371,99.9,1
105652,79.2,0
452,75.44,0
111811,140.0,0
19366,66.0,1
114839,85.0,0
16714,77.78,0
9602,42.0,1
100028,139.0,0
103368,79.5,0
20107,44.8,0
66007,99.0,1
63038,79.2,1
15093,34.0,1
10,123.0,1
84115,81.0,0
79997,90.0,1
108833,88.01,0
98795,108.9,0
82522,0.0,0
49872,80.0,0
69564,100.0,1
60844,62.8,1
13866,46.0,0
101380,170.1,0
37706,72.0,0
73428,139.5,1
114187,148.5,0
8847,65.0,1
23270,81.0,0
74666,60.0,1
60233,100.0,1
93602,76.5,0
16975,93.17,0
114641,169.0,0
97070,109.29,0
10393,47.0,1
106856,79.2,0
117226,93.6,0
96246,80.0,0
65205,110.7,1
3178,48.0,0
18787,38.7,0
114425,127.13,0
67627,175.5,1
93633,76.5,0
12641,146.98,1
23244,54.5,0
46413,77.5,1
58275,120.0,1
40529,76.5,1
80136,110.0,0
18154,25.92,0
7096,240.0,1
8947,115.0,1
54067,110.0,1
23240,35.0,0
112444,162.0,0
26942,209.0,0
45218,146.0,1
15733,194.0,0
68409,185.0,1
38825,214.0,0
12553,163.43,1
69629,105.0,1
48703,102.5,0
106358,65.0,0
453,135.0,1
20317,29.0,0
79571,130.0,0
34418,37.7,0
73975,62.0,1
26193,194.33,0
39240,240.0,0
112029,185.0,0
112141,162.0,0
4856,54.5,0
110071,76.24,0
87821,98.0,0
17355,61.65,0
80432,90.0,1
103788,139.0,0
8348,139.0,1
12787,229.0,1
108859,104.4,0
49581,85.0,1
21260,60.0,0
44007,65.0,0
409,132.44,1
98898,175.88,0
71311,149.0,1
36894,120.0,0
46638,69.5,1
64156,95.0,1
21623,35.0,0
94585,77.18,0
53481,0.0,0
106150,80.0,0
69735,170.0,1
83893,139.0,0
92871,139.0,0
64621,74.8,1
92229,192.0,0
15783,173.0,0
100091,99.45,0
52875,120.0,1
103253,79.2,0
66575,117.0,1
81378,79.0,0
54749,94.5,1
27008,219.0,0
100266,90.0,0
65299,90.0,1
80721,122.0,0
116135,95.5,0
73371,158.7,1
58931,140.0,1
109445,150.0,0
54307,94.5,1
15804,188.0,0
34252,64.0,0
53210,75.0,1
26891,131.1,0
112097,0.0,0
87061,90.0,0
59286,118.5,1
88883,119.85,0
86840,57.5,0
26583,192.66,0
5270,101.7,1
72821,140.0,1
86936,65.0,0
99001,95.48,0
54620,86.63,0
86845,57.5,0
21638,26.1,0
58485,120.0,1
29248,6.0,0
98634,95.4,0
71018,117.0,1
87425,80.75,0
119012,104.0,0
40367,90.0,0
118987,80.1,0
95072,136.8,0
78241,62.0,1
90488,116.1,0
10942,105.0,1
82277,0.0,0
92194,173.25,0
103475,160.6,0
79145,130.0,0
21652,29.0,0
96955,125.1,0
57703,154.8,1
22032,76.75,0
57310,120.0,1
26082,206.17,0
106012,88.0,0
54702,89.25,1
105590,88.0,0
80866,67.83,0
90842,80.75,0
4034,0.0,0
109428,80.0,0
56144,109.8,1
21794,27.5,0
37603,155.82,0
57851,108.9,1
90384,132.0,0
86679,104.0,0
39248,168.0,0
67000,104.4,1
90934,143.1,0
59234,115.0,1
44335,68.72,0
5242,70.0,1
107340,96.9,0
107793,90.0,0
78933,65.0,0
92901,106.03,0
117430,166.0,0
19235,79.0,1
60961,83.2,1
59319,59.0,1
42833,100.0,1
76165,120.0,1
100940,90.0,0
45446,62.21,0
58226,132.3,1
29344,73.44,0
46319,70.0,1
71763,80.1,1
1244,171.9,0
47242,81.9,1
15981,119.49,0
111389,126.0,0
60046,89.0,1
93044,109.16,0
64270,91.8,1
15339,34.0,1
47723,92.53,1
114831,85.0,0
75031,80.0,1
34450,82.0,0
105695,77.52,0
95768,181.0,0
67863,116.33,1
2483,62.0,0
52926,120.0,1
56040,86.62,1
31163,42.0,0
86504,128.6,0
65482,95.0,1
86077,114.3,0
12646,212.0,1
95635,126.9,0
18263,36.0,0
52703,73.33,1
106095,105.0,0
37121,95.0,0
79716,99.75,1
97548,91.0,0
78444,0.0,1
102085,79.2,0
9135,44.0,0
37687,117.04,0
22295,51.0,0
48568,130.0,1
2476,37.0,0
96455,199.3,0
95404,125.55,0
119110,90.4,0
104580,71.86,0
52917,120.0,1
67318,142.2,1
101291,143.28,0
92604,62.18,0
96055,168.3,0
55632,62.0,1
96146,127.5,0
21572,40.0,0
111697,200.0,0
82107,65.0,0
2822,36.0,0
84931,87.71,0
62960,80.0,1
90315,129.2,0
95098,130.05,0
56160,112.5,1
38633,132.85,0
111218,99.0,0
64442,74.8,1
12574,128.0,1
92954,67.0,0
55514,72.0,1
77965,170.0,0
51551,116.1,1
91599,119.15,0
112177,228.0,0
54663,90.95,1
106476,75.0,0
51955,110.0,0
34655,65.0,0
2127,42.23,0
14150,27.0,0
17452,74.0,0
8590,48.0,1
107320,79.2,0
1866,99.0,1
116843,184.0,0
26521,240.5,0
58360,118.8,1
110192,136.8,0
22196,23.7,0
67470,136.0,1
97823,139.0,0
66149,214.0,1
90532,110.0,0
90719,215.0,0
57514,107.0,0
74033,62.0,1
13691,155.0,1
59938,124.0,1
90411,117.0,0
115380,114.4,0
79474,85.67,0
80586,107.0,0
66418,99.0,1
85682,87.01,0
98135,139.5,0
21493,34.4,0
6998,179.0,1
103547,110.5,0
52928,120.0,1
88266,97.02,0
75751,62.0,1
103474,160.6,0
56880,120.0,1
71077,125.0,1
40099,76.5,1
114451,117.0,0
75929,101.5,1
57900,108.0,1
20842,52.8,0
21935,85.0,0
106372,58.31,0
18996,119.0,0
112691,128.0,0
52734,126.9,1
51074,140.4,1
50881,121.5,1
58447,110.0,1
51553,113.55,1
37402,68.4,0
39007,277.0,0
44737,60.0,1
80389,90.0,1
110886,120.0,0
101123,65.0,0
20134,0.0,0
8881,44.66,1
39156,175.5,0
78761,104.72,0
60225,62.8,1
54473,139.0,1
102575,76.0,0
100062,95.5,0
30567,48.0,0
74967,101.5,1
97020,168.0,0
3741,73.46,0
3929,41.4,0
31981,34.0,0
34736,66.0,0
93855,205.33,0
59140,160.0,1
609,160.0,0
89224,100.87,0
55343,86.62,1
20319,48.0,0
62668,65.0,1
60219,62.8,1
79409,70.0,1
22503,86.2,0
59240,108.38,1
17285,120.0,0
78499,65.45,0
86007,126.45,0
42683,110.0,1
26816,229.0,0
2359,117.0,0
66873,198.0,1
6667,57.51,1
20782,63.0,0
22689,50.0,0
6051,90.0,1
32891,35.33,0
18219,90.0,0
45938,64.0,0
20433,77.0,0
20289,38.0,0
70531,99.0,1
25851,209.57,0
106549,75.0,0
68227,200.0,1
89474,140.4,0
100810,102.15,0
58956,108.0,1
43349,109.0,0
91564,95.48,0
16386,27.0,0
106980,102.0,0
93317,96.9,0
90364,80.24,0
15784,189.67,0
86568,99.9,0
26163,160.43,0
109673,154.0,0
100180,67.0,0
64443,90.1,1
40790,84.0,0
10898,80.0,1
45396,85.67,0
72045,90.0,1
92419,131.7,0
4024,68.0,1
82049,78.0,0
45309,85.67,0
47131,136.0,1
57265,95.0,1
117910,139.5,0
43268,82.0,0
61127,152.55,1
496,118.5,0
64902,142.2,1
99229,117.04,0
51278,140.0,1
105672,95.0,0
69248,153.0,1
91049,95.0,0
73132,148.5,1
24839,109.0,0
49728,60.59,0
113669,136.67,0
26227,122.4,0
109902,99.0,0
34350,47.0,0
66629,95.0,1
113108,144.0,0
108954,99.0,0
95989,139.0,0
66300,115.0,1
26140,110.7,0
45486,65.0,1
12854,142.2,1
112528,270.0,0
69394,130.0,1
110895,252.5,0
107466,80.0,0
109250,99.0,0
84924,80.3,0
91948,89.1,0
75266,62.0,1
23562,75.6,0
51563,127.67,1
90456,73.33,0
89170,76.16,0
52361,62.8,1
53642,130.05,1
22257,54.0,0
72111,170.0,1
111277,126.0,0
116140,44.0,0
31679,41.0,0
38919,273.56,0
45538,111.0,1
26528,209.0,0
79127,67.0,0
100435,119.0,0
29709,38.0,0
15523,146.95,0
82643,94.0,0
110856,93.5,0
25584,89.91,0
89000,159.3,0
56222,62.0,1
81519,91.67,0
60834,77.86,1
49903,101.0,1
21841,35.0,0
99090,151.2,0
112927,260.0,0
34914,48.0,0
91120,108.42,0
55018,123.75,1
69390,130.0,1
22483,103.5,0
53818,62.0,1
58884,60.0,1
64670,110.0,1
74614,62.0,1
36388,106.4,0
15670,67.0,1
61141,76.29,1
89676,140.4,0
81006,85.0,1
62360,74.8,1
75668,62.0,1
81570,135.0,1
7493,201.0,1
58594,105.0,1
39704,156.25,0
45350,72.24,1
102734,79.2,0
85698,90.0,0
75994,101.5,1
70823,105.0,1
58702,115.0,1
15751,99.45,0
3608,39.0,1
53529,62.0,1
55268,137.7,1
71604,150.0,1
103277,110.7,0
21281,48.0,0
9680,46.35,1
34373,52.36,0
91931,86.6,0
98209,129.7,0
87166,93.08,0
97513,149.0,0
70587,117.0,1
75727,62.0,1
21619,48.0,0
106133,75.0,0
75807,62.0,1
55969,109.8,1
86097,72.75,0
92729,137.13,0
39096,144.4,0
50136,95.0,1
28631,70.0,0
48436,81.5,0
70743,99.0,1
19547,65.0,0
88644,116.1,0
43526,62.0,1
56233,106.2,1
85669,101.4,0
55375,99.45,1
101218,140.0,0
288,89.97,0
16324,163.5,0
32426,68.0,0
30173,48.0,0
96398,99.63,0
74758,60.0,0
1308,131.7,0
99881,81.0,0
77711,145.0,0
11396,115.0,1
60246,62.8,1
56548,70.0,1
110831,126.33,0
107078,100.3,0
92942,67.0,0
58529,105.0,1
44927,70.0,1
58088,62.0,1
65870,100.0,1
74177,62.0,1
28893,65.0,0
22247,59.67,0
37534,187.0,0
12898,192.0,1
116582,89.1,0
4824,0.0,0
46233,177.0,0
61203,96.0,1
24328,75.0,0
55153,125.1,1
94725,191.0,0
48343,97.75,0
100328,119.5,0
32288,94.0,0
98728,125.1,0
105789,108.0,0
45763,84.0,1
24013,54.6,0
81317,62.0,0
108110,100.3,0
80109,90.0,1
105800,97.28,0
87466,68.14,0
108658,86.4,0
36606,145.75,0
91268,178.2,0
70827,105.0,1
22255,29.0,0
54237,107.55,1
29137,75.0,0
55398,96.3,0
15346,54.99,1
48080,101.1,1
23658,88.0,0
68420,144.0,1
105310,96.0,0
25181,93.0,0
85892,71.22,0
86991,65.0,0
67406,108.0,1
80774,125.0,1
47953,96.0,1
102086,83.8,0
1109,166.0,0
46983,79.75,1
77192,0.0,0
59441,95.0,1
91619,87.32,0
75526,62.0,1
55266,137.7,1
37789,92.0,0
37533,167.5,0
9601,83.06,1
4054,68.0,1
109907,126.0,0
101951,75.0,0
51496,140.0,1
114755,95.5,0
7084,100.8,1
63728,100.0,1
10842,155.0,1
54431,90.46,1
12808,152.5,1
23110,88.0,0
108399,106.2,0
83240,100.0,0
51935,110.0,0
27313,90.1,0
37873,96.56,0
15345,54.99,1
66117,138.33,1
8747,66.0,0
42041,90.0,1
35495,85.0,0
97415,124.0,0
80963,69.0,0
7586,113.05,1
79923,95.0,0
59805,94.0,1
3382,68.45,0
112303,98.8,0
58348,120.0,1
100397,116.27,0
91202,141.0,0
10888,80.0,1
91517,89.1,0
93416,105.3,0
63721,89.54,1
38334,144.0,0
41225,87.0,0
54236,112.05,1
79053,123.0,0
117723,139.5,0
72102,118.0,1
105371,74.8,0
50036,106.0,1
64943,85.0,1
59425,95.0,1
27882,143.0,0
99636,115.0,0
14163,136.2,0
17648,44.5,0
118404,125.0,0
718,174.01,0
95895,65.0,0
27567,200.0,0
22298,53.0,0
57890,90.1,1
31591,325.0,0
55093,108.3,1
18945,25.0,0
46043,90.0,1
80289,110.0,1
17867,35.6,0
6305,72.0,1
103219,50.0,0
14492,40.0,0
118012,80.1,0
14965,125.9,1
54173,173.25,1
18007,57.0,0
62312,67.0,1
57403,140.4,1
76408,65.0,1
94490,167.1,0
64024,100.3,1
22758,80.0,0
93676,140.7,0
61332,62.8,1
46390,135.0,0
44258,100.0,0
70036,130.0,1
5224,68.0,1
91258,128.85,0
113051,112.5,0
59329,62.0,1
96005,149.4,0
15091,0.0,0
16561,81.0,1
102861,68.0,0
64593,80.0,1
49527,105.3,1
102282,111.0,0
12127,49.95,1
41418,94.5,1
70436,163.8,1
6749,60.29,0
65402,6.0,1
24638,73.0,0
18664,35.0,0
114966,220.0,0
101475,120.9,0
10325,48.0,1
81358,104.0,0
1543,124.5,0
23920,135.0,0
111163,216.0,0
92966,116.27,0
111257,135.0,0
1191,133.0,1
83074,80.3,0
118119,210.0,0
118041,141.3,0
12846,139.2,1
32659,58.0,0
56281,177.75,1
108284,68.0,0
49823,99.0,0
19209,79.0,1
95827,129.0,0
50246,85.0,1
69103,119.0,1
111341,130.5,0
116514,210.0,0
52304,100.0,1
29780,44.28,0
31134,39.0,0
44611,89.25,1
97495,80.75,0
63951,75.0,1
4257,48.0,1
31252,59.0,0
28551,56.0,0
79351,120.0,0
75520,62.0,1
100275,112.0,0
81555,135.0,1
24491,89.0,0
105071,107.0,0
113726,216.0,0
103266,63.4,0
97904,101.33,0
49722,95.0,1
77285,139.0,1
9754,159.0,1
35483,95.0,0
44617,65.45,0
30743,137.2,0
53132,62.0,1
13254,225.6,1
68173,110.0,1
24213,55.87,0
20488,66.0,0
87927,99.45,0
44510,62.0,0
28474,110.0,0
23034,66.0,0
13736,141.0,1
40291,68.0,1
59289,130.0,1
114792,122.4,0
91642,104.0,0
10194,88.0,1
119287,177.75,0
48840,62.0,1
33654,67.0,0
9823,56.4,1
90294,187.85,0
14482,53.0,0
14610,0.0,0
60556,88.4,1
37527,100.71,0
95451,220.0,0
96580,166.5,0
92205,82.45,0
14056,61.0,0
65315,90.0,1
69827,166.5,1
101663,79.2,0
55195,139.0,1
27646,139.02,0
100839,162.9,0
12059,120.0,1
96503,258.0,0
107240,88.0,0
102015,65.45,0
64148,95.0,1
93967,89.0,0
49217,85.5,1
90228,110.0,0
83054,52.0,0
77609,145.0,0
23319,79.0,0
84155,81.0,0
1289,166.0,1
108579,88.2,0
33228,77.9,0
25823,282.0,0
92613,135.9,0
47923,93.5,1
100303,119.0,0
92157,107.1,0
29236,49.0,0
42816,145.8,0
50745,143.1,1
57586,95.0,1
28835,46.8,0
66989,126.0,1
38740,242.0,0
102579,75.0,0
72491,90.0,1
100087,107.0,0
119147,157.25,0
38876,300.0,0
116352,170.0,0
93343,99.0,0
9352,37.8,1
56544,110.0,1
40965,62.0,1
81616,100.0,1
82235,65.0,1
79794,95.0,0
52128,100.0,1
35153,133.5,0
73182,130.0,1
84151,81.0,0
49466,62.0,1
64289,91.6,1
2289,56.0,1
62296,67.0,1
114728,95.5,0
18314,31.0,0
38217,202.0,0
101243,79.0,0
6926,159.0,1
14167,40.0,0
89779,119.0,0
91580,0.0,0
98420,106.2,0
13603,240.91,1
64763,97.2,1
63566,71.28,1
33614,62.0,0
10623,30.0,1
7984,142.55,0
86538,59.37,0
41218,109.0,1
117147,150.0,0
40449,62.0,1
98020,85.67,0
73456,202.5,1
44731,70.0,1
41885,0.0,0
4612,84.0,1
55082,62.0,1
119357,91.02,0
1593,113.0,1
98078,85.0,0
19889,68.0,0
93737,187.0,0
51843,110.0,0
1801,73.5,0
7731,168.63,1
100915,90.68,0
11617,155.0,1
30987,80.0,0
64004,75.0,1
37557,98.4,0
38273,154.5,0
77895,170.0,0
15672,0.0,1
11406,60.0,1
116633,119.4,0
25000,107.0,0
75314,62.0,1
92830,151.0,0
8421,89.0,0
38060,121.43,0
110491,90.0,0
63884,158.0,1
97151,85.5,0
28011,77.4,0
101918,83.39,0
112876,142.5,0
84457,0.0,1
86084,160.0,0
30859,36.0,0
88120,110.0,0
6821,93.0,0
63187,83.3,1
58517,62.0,1
41331,101.5,1
94939,72.25,0
108907,86.9,0
38510,209.33,0
1900,103.22,1
55581,164.25,1
52670,159.3,1
6186,62.48,0
57356,96.0,1
83296,63.6,0
105845,93.0,0
51296,112.0,0
47514,69.9,1
64884,110.7,1
18753,58.0,0
73945,62.0,1
20805,29.0,0
118800,125.0,0
14832,49.95,1
22337,29.0,0
4672,141.0,1
5803,85.0,1
25482,0.0,0
30128,60.0,0
964,211.75,0
60738,93.6,1
99994,192.86,0
80506,80.0,1
71683,108.0,1
19342,38.0,0
33351,53.25,0
31200,59.0,0
22342,61.2,0
88819,103.71,0
100912,75.0,0
119194,104.0,0
93100,103.5,0
89470,65.0,0
22272,0.0,0
5890,85.0,1
31686,45.0,0
92921,217.6,0
105840,128.0,0
24773,128.0,0
90396,109.65,0
60957,97.7,1
39359,194.0,0
79656,105.62,0
61011,90.0,1
51114,119.85,1
792,90.95,1
115278,118.0,0
34966,115.0,0
15878,211.0,0
27152,211.0,0
34563,30.24,0
68102,180.0,1
17132,55.43,0
115813,100.0,0
84711,86.0,0
10153,48.0,1
20580,53.6,0
86297,84.0,0
117888,183.0,0
95625,72.25,0
7251,292.0,1
85478,68.0,0
59512,110.0,1
50824,107.95,1
88994,80.75,0
50412,140.4,1
50815,105.3,0
90051,0.0,0
32567,31.45,0
752,159.6,0
86833,128.7,0
84592,108.0,0
57541,95.0,1
21295,36.96,0
12411,150.0,1
15057,45.0,0
70859,105.0,1
105176,74.8,0
54870,62.0,1
61540,78.0,1
81452,0.0,0
105294,98.0,0
15218,36.05,1
15211,54.99,1
53025,130.0,1
114952,136.0,0
25459,161.1,0
12790,243.16,1
26975,153.23,0
104418,187.0,0
15787,133.0,0
97154,95.38,0
16017,90.95,0
47725,61.16,0
96699,98.1,0
93732,75.0,0
64400,62.0,1
40761,98.0,1
13114,138.0,1
77777,170.0,0
60880,88.0,1
116718,122.4,0
32468,68.92,0
66982,114.0,1
68882,162.0,1
109989,115.0,0
7499,219.0,1
24081,95.0,0
41027,111.6,0
67306,130.0,1
50964,62.0,1
1275,161.26,0
19318,79.0,0
52742,126.9,1
107171,80.0,0
99895,110.36,0
54677,112.5,1
34002,74.0,0
66347,198.0,1
9297,37.8,1
6815,108.0,1
60154,79.0,1
2866,43.2,1
106049,222.0,0
34692,67.5,0
70902,130.0,1
112938,94.0,0
22610,36.96,0
111346,154.5,0
113819,153.0,0
67260,123.75,1
100611,109.0,0
53900,75.0,1
98738,102.6,0
112176,159.3,0
95372,150.5,0
27117,199.0,0
15286,55.68,0
8852,141.7,1
3615,63.68,1
93847,300.0,0
12281,93.0,1
112953,83.16,0
8877,52.0,1
57898,135.0,1
38349,90.51,0
112096,148.2,0
4704,73.0,1
104164,74.8,0
91613,96.3,0
7048,194.0,1
4994,67.05,1
39164,206.03,0
35737,42.65,0
20570,40.0,0
22251,68.0,0
73837,62.8,1
21625,81.0,0
48115,89.46,1
28718,50.0,0
97742,115.2,0
51352,62.0,1
7789,232.25,1
53865,65.0,1
114306,89.1,0
61462,75.0,1
102011,75.0,0
5234,85.33,0
9147,112.0,1
43140,98.25,0
87750,118.8,0
51151,65.0,0
18878,68.0,1
73786,62.8,1
78425,151.33,0
32812,74.1,0
89563,261.0,0
46505,65.0,1
94936,72.25,0
15416,89.68,0
79887,73.0,1
33633,71.0,0
57895,83.85,1
63433,80.0,1
35274,93.75,0
101019,75.0,0
90303,90.95,0
86655,104.0,0
106220,123.0,0
86318,101.15,0
925,268.0,0
14792,50.0,1
3588,55.0,1
50687,100.0,1
86002,71.83,0
68207,160.0,1
42644,82.98,0
82649,80.5,0
57345,259.0,1
13441,224.33,1
86361,141.0,0
112696,230.0,0
21836,25.0,0
76758,98.0,0
107964,91.8,0
82419,52.5,0
38231,160.0,0
112976,95.0,0
72165,229.5,1
109392,99.0,0
16877,80.0,0
54685,112.5,1
80751,125.0,1
97555,117.0,0
59410,65.0,1
98227,77.23,0
24359,72.75,0
50009,85.0,1
18972,25.0,0
100056,85.0,0
72147,80.0,1
102727,98.0,0
85436,85.0,0
49636,107.95,1
22655,45.6,0
27054,20.0,0
38209,139.0,0
58016,89.0,1
64137,95.0,1
46235,66.0,0
2742,76.0,0
99130,123.33,0
17542,54.0,0
108644,98.0,0
53409,120.0,1
56782,130.0,1
51174,90.0,1
18045,42.0,0
75725,62.0,1
82477,83.57,0
60771,77.14,1
1651,98.0,1
118963,0.0,0
32237,55.0,0
56502,62.0,1
77614,0.0,0
74443,62.0,1
98549,95.0,0
119061,112.67,0
106977,97.2,0
112500,150.0,0
91361,126.9,0
61022,88.4,1
94368,72.25,0
52888,120.0,1
60209,100.0,1
21466,55.0,0
14317,48.0,0
117168,136.0,0
48939,74.89,0
93038,105.3,0
61329,62.8,1
92568,151.0,0
47216,127.0,1
20963,75.0,0
106935,85.0,0
88305,94.0,0
81319,106.0,0
72742,140.0,1
89480,65.0,0
31485,37.8,0
20219,75.0,0
116115,122.4,0
110375,110.0,0
46550,75.0,0
81101,105.0,0
84948,88.4,0
81879,110.0,1
48599,130.0,1
24509,56.96,0
49920,99.0,0
113600,145.0,0
3554,85.2,0
7052,154.3,1
107243,118.0,0
53951,145.93,1
7959,54.5,0
84180,173.0,0
13509,217.5,1
35206,127.0,0
113431,126.0,0
